Year,Total Vaccinations (per hundred),Total Deaths (per million),Aged Over 65,Poor Cardiovascular Death Rate,Diabetes Prevalence,Male Smokers,Female Smokers
2021,33.01,617.746,16.984,105.599,7.37,16.6,12.0
2021,33.7,618.734,16.984,105.599,7.37,16.6,12.0
2021,34.5,619.904,16.984,105.599,7.37,16.6,12.0
2021,35.23,621.178,16.984,105.599,7.37,16.6,12.0
2021,35.84,622.661,16.984,105.599,7.37,16.6,12.0
2021,36.29,623.961,16.984,105.599,7.37,16.6,12.0
2021,36.88,625.001,16.984,105.599,7.37,16.6,12.0
2021,37.5,625.963,16.984,105.599,7.37,16.6,12.0
2021,38.24,626.952,16.984,105.599,7.37,16.6,12.0
2021,39.18,628.356,16.984,105.599,7.37,16.6,12.0
2021,40.22,629.812,16.984,105.599,7.37,16.6,12.0
2021,41.08,630.774,16.984,105.599,7.37,16.6,12.0
2021,41.79,631.84,16.984,105.599,7.37,16.6,12.0
2021,42.67,633.141,16.984,105.599,7.37,16.6,12.0
2021,43.46,634.753,16.984,105.599,7.37,16.6,12.0
2021,44.37,635.793,16.984,105.599,7.37,16.6,12.0
2021,45.4,636.599,16.984,105.599,7.37,16.6,12.0
2021,46.54,637.9,16.984,105.599,7.37,16.6,12.0
2021,47.49,639.46,16.984,105.599,7.37,16.6,12.0
2021,48.32,640.552,16.984,105.599,7.37,16.6,12.0
2021,49.34,641.592,16.984,105.599,7.37,16.6,12.0
2021,50.09,642.58,16.984,105.599,7.37,16.6,12.0
2021,51.03,643.387,16.984,105.599,7.37,16.6,12.0
2021,52.07,644.349,16.984,105.599,7.37,16.6,12.0
2021,53.33,645.597,16.984,105.599,7.37,16.6,12.0
2021,54.36,646.767,16.984,105.599,7.37,16.6,12.0
2021,55.16,648.093,16.984,105.599,7.37,16.6,12.0
2021,56.09,649.134,16.984,105.599,7.37,16.6,12.0
2021,56.76,649.81,16.984,105.599,7.37,16.6,12.0
2021,57.6,650.876,16.984,105.599,7.37,16.6,12.0
2021,58.63,652.176,16.984,105.599,7.37,16.6,12.0
2021,59.82,653.086,16.984,105.599,7.37,16.6,12.0
2021,60.73,654.335,16.984,105.599,7.37,16.6,12.0
2021,61.56,655.115,16.984,105.599,7.37,16.6,12.0
2021,62.58,656.285,16.984,105.599,7.37,16.6,12.0
2021,63.4,657.195,16.984,105.599,7.37,16.6,12.0
2021,64.3,657.897,16.984,105.599,7.37,16.6,12.0
2021,65.38,658.391,16.984,105.599,7.37,16.6,12.0
2021,66.58,659.588,16.984,105.599,7.37,16.6,12.0
2021,67.57,660.394,16.984,105.599,7.37,16.6,12.0
2021,68.41,661.226,16.984,105.599,7.37,16.6,12.0
2021,69.48,662.318,16.984,105.599,7.37,16.6,12.0
2021,70.4,662.63,16.984,105.599,7.37,16.6,12.0
2021,71.45,663.332,16.984,105.599,7.37,16.6,12.0
2021,72.69,664.086,16.984,105.599,7.37,16.6,12.0
2021,74.0,665.439,16.984,105.599,7.37,16.6,12.0
2021,75.1,666.219,16.984,105.599,7.37,16.6,12.0
2021,76.08,666.557,16.984,105.599,7.37,16.6,12.0
2021,77.25,667.233,16.984,105.599,7.37,16.6,12.0
2021,78.41,667.675,16.984,105.599,7.37,16.6,12.0
2021,79.63,667.961,16.984,105.599,7.37,16.6,12.0
2021,80.95,668.715,16.984,105.599,7.37,16.6,12.0
2021,82.34,669.444,16.984,105.599,7.37,16.6,12.0
2021,83.44,669.782,16.984,105.599,7.37,16.6,12.0
2021,84.35,670.068,16.984,105.599,7.37,16.6,12.0
2021,85.41,670.874,16.984,105.599,7.37,16.6,12.0
2021,86.64,671.42,16.984,105.599,7.37,16.6,12.0
2021,87.99,671.628,16.984,105.599,7.37,16.6,12.0
2021,89.53,673.474,16.984,105.599,7.37,16.6,12.0
2021,90.89,674.02,16.984,105.599,7.37,16.6,12.0
2021,92.04,674.462,16.984,105.599,7.37,16.6,12.0
2021,92.98,674.644,16.984,105.599,7.37,16.6,12.0
2021,94.81,675.087,16.984,105.599,7.37,16.6,12.0
2021,96.34,675.477,16.984,105.599,7.37,16.6,12.0
2021,97.92,675.763,16.984,105.599,7.37,16.6,12.0
2021,99.13,676.543,16.984,105.599,7.37,16.6,12.0
2021,100.6,677.089,16.984,105.599,7.37,16.6,12.0
2021,101.54,677.687,16.984,105.599,7.37,16.6,12.0
2021,102.38,678.233,16.984,105.599,7.37,16.6,12.0
2021,103.94,678.467,16.984,105.599,7.37,16.6,12.0
2021,105.2,678.779,16.984,105.599,7.37,16.6,12.0
2021,106.51,678.961,16.984,105.599,7.37,16.6,12.0
2021,108.13,679.299,16.984,105.599,7.37,16.6,12.0
2021,109.55,679.455,16.984,105.599,7.37,16.6,12.0
2021,110.5,679.923,16.984,105.599,7.37,16.6,12.0
2021,111.25,680.262,16.984,105.599,7.37,16.6,12.0
2021,112.56,680.496,16.984,105.599,7.37,16.6,12.0
2021,113.64,680.73,16.984,105.599,7.37,16.6,12.0
2021,114.75,680.756,16.984,105.599,7.37,16.6,12.0
2021,115.89,681.016,16.984,105.599,7.37,16.6,12.0
2021,117.02,681.198,16.984,105.599,7.37,16.6,12.0
2021,117.8,681.536,16.984,105.599,7.37,16.6,12.0
2021,118.39,681.978,16.984,105.599,7.37,16.6,12.0
2021,119.5,682.056,16.984,105.599,7.37,16.6,12.0
2021,120.37,682.238,16.984,105.599,7.37,16.6,12.0
2021,121.38,682.342,16.984,105.599,7.37,16.6,12.0
2021,122.37,682.446,16.984,105.599,7.37,16.6,12.0
2021,123.29,682.576,16.984,105.599,7.37,16.6,12.0
2021,123.94,682.914,16.984,105.599,7.37,16.6,12.0
2021,124.46,683.252,16.984,105.599,7.37,16.6,12.0
2021,125.47,683.382,16.984,105.599,7.37,16.6,12.0
2021,126.2,683.46,16.984,105.599,7.37,16.6,12.0
2021,126.92,683.564,16.984,105.599,7.37,16.6,12.0
2021,127.62,683.746,16.984,105.599,7.37,16.6,12.0
2021,128.29,684.006,16.984,105.599,7.37,16.6,12.0
2021,128.76,684.136,16.984,105.599,7.37,16.6,12.0
2021,129.14,684.474,16.984,105.599,7.37,16.6,12.0
2021,129.39,684.63,16.984,105.599,7.37,16.6,12.0
2021,130.11,684.682,16.984,105.599,7.37,16.6,12.0
2021,130.55,684.708,16.984,105.599,7.37,16.6,12.0
2021,131.04,684.864,16.984,105.599,7.37,16.6,12.0
2021,131.5,685.15,16.984,105.599,7.37,16.6,12.0
2021,131.83,685.619,16.984,105.599,7.37,16.6,12.0
2021,132.09,686.165,16.984,105.599,7.37,16.6,12.0
2021,132.58,686.373,16.984,105.599,7.37,16.6,12.0
2021,132.93,686.529,16.984,105.599,7.37,16.6,12.0
2021,133.29,686.737,16.984,105.599,7.37,16.6,12.0
2021,133.69,686.893,16.984,105.599,7.37,16.6,12.0
2021,134.07,687.023,16.984,105.599,7.37,16.6,12.0
2021,134.37,687.127,16.984,105.599,7.37,16.6,12.0
2021,134.63,687.257,16.984,105.599,7.37,16.6,12.0
2021,135.05,687.335,16.984,105.599,7.37,16.6,12.0
2021,135.41,687.335,16.984,105.599,7.37,16.6,12.0
2021,135.74,687.465,16.984,105.599,7.37,16.6,12.0
2021,136.09,687.855,16.984,105.599,7.37,16.6,12.0
2021,136.43,688.921,16.984,105.599,7.37,16.6,12.0
2021,136.69,689.519,16.984,105.599,7.37,16.6,12.0
2021,136.89,689.675,16.984,105.599,7.37,16.6,12.0
2021,137.21,689.701,16.984,105.599,7.37,16.6,12.0
2021,137.51,689.857,16.984,105.599,7.37,16.6,12.0
2021,137.78,690.325,16.984,105.599,7.37,16.6,12.0
2021,138.1,691.236,16.984,105.599,7.37,16.6,12.0
2021,138.4,691.392,16.984,105.599,7.37,16.6,12.0
2021,138.61,691.626,16.984,105.599,7.37,16.6,12.0
2021,138.79,692.276,16.984,105.599,7.37,16.6,12.0
2021,139.11,692.484,16.984,105.599,7.37,16.6,12.0
2021,139.33,692.536,16.984,105.599,7.37,16.6,12.0
2021,139.58,692.978,16.984,105.599,7.37,16.6,12.0
2021,139.83,693.342,16.984,105.599,7.37,16.6,12.0
2021,140.11,694.122,16.984,105.599,7.37,16.6,12.0
2021,140.32,694.876,16.984,105.599,7.37,16.6,12.0
2021,140.49,695.266,16.984,105.599,7.37,16.6,12.0
2021,140.58,695.552,16.984,105.599,7.37,16.6,12.0
2021,140.85,695.63,16.984,105.599,7.37,16.6,12.0
2021,141.07,695.708,16.984,105.599,7.37,16.6,12.0
2021,141.32,696.801,16.984,105.599,7.37,16.6,12.0
2021,141.58,697.841,16.984,105.599,7.37,16.6,12.0
2021,141.77,698.543,16.984,105.599,7.37,16.6,12.0
2021,141.92,699.479,16.984,105.599,7.37,16.6,12.0
2021,142.18,699.973,16.984,105.599,7.37,16.6,12.0
2021,142.37,700.207,16.984,105.599,7.37,16.6,12.0
2021,142.59,701.221,16.984,105.599,7.37,16.6,12.0
2021,142.84,701.898,16.984,105.599,7.37,16.6,12.0
2021,143.25,702.99,16.984,105.599,7.37,16.6,12.0
2021,143.43,703.458,16.984,105.599,7.37,16.6,12.0
2021,143.57,704.628,16.984,105.599,7.37,16.6,12.0
2021,143.94,704.992,16.984,105.599,7.37,16.6,12.0
2021,144.2,705.278,16.984,105.599,7.37,16.6,12.0
2021,144.46,706.292,16.984,105.599,7.37,16.6,12.0
2021,144.76,707.671,16.984,105.599,7.37,16.6,12.0
2021,145.19,708.945,16.984,105.599,7.37,16.6,12.0
2021,145.38,710.089,16.984,105.599,7.37,16.6,12.0
2021,145.56,711.077,16.984,105.599,7.37,16.6,12.0
2021,145.88,711.649,16.984,105.599,7.37,16.6,12.0
2021,146.08,711.935,16.984,105.599,7.37,16.6,12.0
2021,146.34,713.132,16.984,105.599,7.37,16.6,12.0
2021,146.6,714.536,16.984,105.599,7.37,16.6,12.0
2021,146.84,716.2,16.984,105.599,7.37,16.6,12.0
2021,147.0,717.527,16.984,105.599,7.37,16.6,12.0
2021,147.13,718.827,16.984,105.599,7.37,16.6,12.0
2021,147.4,719.425,16.984,105.599,7.37,16.6,12.0
2021,147.61,719.607,16.984,105.599,7.37,16.6,12.0
2021,147.93,720.855,16.984,105.599,7.37,16.6,12.0
2021,148.15,722.129,16.984,105.599,7.37,16.6,12.0
2021,148.41,723.742,16.984,105.599,7.37,16.6,12.0
2021,148.58,724.496,16.984,105.599,7.37,16.6,12.0
2021,148.71,725.64,16.984,105.599,7.37,16.6,12.0
2021,148.78,725.952,16.984,105.599,7.37,16.6,12.0
2021,149.07,726.212,16.984,105.599,7.37,16.6,12.0
2021,149.31,726.524,16.984,105.599,7.37,16.6,12.0
2021,149.57,728.319,16.984,105.599,7.37,16.6,12.0
2021,149.83,730.347,16.984,105.599,7.37,16.6,12.0
2021,149.97,731.751,16.984,105.599,7.37,16.6,12.0
2021,150.09,732.973,16.984,105.599,7.37,16.6,12.0
2021,150.38,733.337,16.984,105.599,7.37,16.6,12.0
2021,150.58,733.65,16.984,105.599,7.37,16.6,12.0
2021,150.79,735.47,16.984,105.599,7.37,16.6,12.0
2021,151.02,736.484,16.984,105.599,7.37,16.6,12.0
2021,151.26,737.55,16.984,105.599,7.37,16.6,12.0
2021,151.39,738.148,16.984,105.599,7.37,16.6,12.0
2021,151.49,739.761,16.984,105.599,7.37,16.6,12.0
2021,151.76,740.177,16.984,105.599,7.37,16.6,12.0
2021,151.97,740.281,16.984,105.599,7.37,16.6,12.0
2021,152.17,741.737,16.984,105.599,7.37,16.6,12.0
2021,152.38,742.621,16.984,105.599,7.37,16.6,12.0
2021,152.58,743.687,16.984,105.599,7.37,16.6,12.0
2021,152.69,744.91,16.984,105.599,7.37,16.6,12.0
2021,152.78,745.534,16.984,105.599,7.37,16.6,12.0
2021,153.01,745.872,16.984,105.599,7.37,16.6,12.0
2021,153.15,746.002,16.984,105.599,7.37,16.6,12.0
2021,153.35,747.38,16.984,105.599,7.37,16.6,12.0
2021,153.55,748.212,16.984,105.599,7.37,16.6,12.0
2021,153.74,749.2,16.984,105.599,7.37,16.6,12.0
2021,153.82,749.721,16.984,105.599,7.37,16.6,12.0
2021,153.89,750.163,16.984,105.599,7.37,16.6,12.0
2021,154.13,750.449,16.984,105.599,7.37,16.6,12.0
2021,154.32,750.761,16.984,105.599,7.37,16.6,12.0
2021,154.54,751.723,16.984,105.599,7.37,16.6,12.0
2021,154.65,752.347,16.984,105.599,7.37,16.6,12.0
2021,154.89,753.205,16.984,105.599,7.37,16.6,12.0
2021,154.98,753.647,16.984,105.599,7.37,16.6,12.0
2021,155.05,754.713,16.984,105.599,7.37,16.6,12.0
2021,155.29,755.104,16.984,105.599,7.37,16.6,12.0
2021,155.45,755.52,16.984,105.599,7.37,16.6,12.0
2021,155.65,756.664,16.984,105.599,7.37,16.6,12.0
2021,155.84,757.158,16.984,105.599,7.37,16.6,12.0
2021,156.01,757.886,16.984,105.599,7.37,16.6,12.0
2021,156.09,758.666,16.984,105.599,7.37,16.6,12.0
2021,156.15,759.16,16.984,105.599,7.37,16.6,12.0
2021,156.39,759.446,16.984,105.599,7.37,16.6,12.0
2021,156.48,759.732,16.984,105.599,7.37,16.6,12.0
2021,156.62,760.331,16.984,105.599,7.37,16.6,12.0
2021,156.8,761.085,16.984,105.599,7.37,16.6,12.0
2021,157.03,761.735,16.984,105.599,7.37,16.6,12.0
2021,157.2,762.255,16.984,105.599,7.37,16.6,12.0
2021,157.4,762.723,16.984,105.599,7.37,16.6,12.0
2021,157.75,763.139,16.984,105.599,7.37,16.6,12.0
2021,158.04,763.373,16.984,105.599,7.37,16.6,12.0
2021,158.34,764.075,16.984,105.599,7.37,16.6,12.0
2021,158.67,764.517,16.984,105.599,7.37,16.6,12.0
2021,160.96,765.193,16.984,105.599,7.37,16.6,12.0
2021,161.28,765.792,16.984,105.599,7.37,16.6,12.0
2021,161.56,766.312,16.984,105.599,7.37,16.6,12.0
2021,162.02,766.572,16.984,105.599,7.37,16.6,12.0
2021,162.5,766.702,16.984,105.599,7.37,16.6,12.0
2021,162.97,767.404,16.984,105.599,7.37,16.6,12.0
2021,163.43,768.106,16.984,105.599,7.37,16.6,12.0
2021,164.06,768.73,16.984,105.599,7.37,16.6,12.0
2021,164.41,769.38,16.984,105.599,7.37,16.6,12.0
2021,164.69,770.004,16.984,105.599,7.37,16.6,12.0
2021,165.21,770.368,16.984,105.599,7.37,16.6,12.0
2021,165.89,770.68,16.984,105.599,7.37,16.6,12.0
2021,166.57,771.071,16.984,105.599,7.37,16.6,12.0
2021,167.33,771.799,16.984,105.599,7.37,16.6,12.0
2021,168.18,772.423,16.984,105.599,7.37,16.6,12.0
2021,168.87,772.917,16.984,105.599,7.37,16.6,12.0
2021,169.42,773.437,16.984,105.599,7.37,16.6,12.0
2021,170.26,773.697,16.984,105.599,7.37,16.6,12.0
2021,171.41,773.879,16.984,105.599,7.37,16.6,12.0
2021,172.53,774.217,16.984,105.599,7.37,16.6,12.0
2021,173.75,774.789,16.984,105.599,7.37,16.6,12.0
2021,174.68,775.517,16.984,105.599,7.37,16.6,12.0
2021,174.99,775.959,16.984,105.599,7.37,16.6,12.0
2021,175.02,776.272,16.984,105.599,7.37,16.6,12.0
2021,175.19,776.35,16.984,105.599,7.37,16.6,12.0
2021,175.93,776.532,16.984,105.599,7.37,16.6,12.0
2021,177.27,777.442,16.984,105.599,7.37,16.6,12.0
2021,178.16,778.196,16.984,105.599,7.37,16.6,12.0
2021,179.01,779.054,16.984,105.599,7.37,16.6,12.0
2022,179.36,779.756,16.984,105.599,7.37,16.6,12.0
2022,179.41,780.77,16.984,105.599,7.37,16.6,12.0
2022,179.71,781.264,16.984,105.599,7.37,16.6,12.0
2022,181.09,781.993,16.984,105.599,7.37,16.6,12.0
2022,182.12,782.721,16.984,105.599,7.37,16.6,12.0
2022,183.2,784.151,16.984,105.599,7.37,16.6,12.0
2022,184.3,785.893,16.984,105.599,7.37,16.6,12.0
2022,185.09,787.402,16.984,105.599,7.37,16.6,12.0
2022,185.66,789.586,16.984,105.599,7.37,16.6,12.0
2022,186.71,791.484,16.984,105.599,7.37,16.6,12.0
2022,187.8,792.577,16.984,105.599,7.37,16.6,12.0
2022,188.85,793.851,16.984,105.599,7.37,16.6,12.0
2022,189.95,796.685,16.984,105.599,7.37,16.6,12.0
2022,190.99,799.806,16.984,105.599,7.37,16.6,12.0
2022,191.72,802.562,16.984,105.599,7.37,16.6,12.0
2022,192.28,805.787,16.984,105.599,7.37,16.6,12.0
2022,193.4,809.376,16.984,105.599,7.37,16.6,12.0
2022,194.09,811.326,16.984,105.599,7.37,16.6,12.0
2022,195.01,814.551,16.984,105.599,7.37,16.6,12.0
2022,195.82,818.243,16.984,105.599,7.37,16.6,12.0
2022,196.63,822.768,16.984,105.599,7.37,16.6,12.0
2022,197.19,828.099,16.984,105.599,7.37,16.6,12.0
2022,197.65,832.182,16.984,105.599,7.37,16.6,12.0
2022,198.48,835.277,16.984,105.599,7.37,16.6,12.0
2022,199.34,837.591,16.984,105.599,7.37,16.6,12.0
2022,200.02,842.454,16.984,105.599,7.37,16.6,12.0
2022,200.68,846.979,16.984,105.599,7.37,16.6,12.0
2022,201.32,852.778,16.984,105.599,7.37,16.6,12.0
2022,201.77,857.407,16.984,105.599,7.37,16.6,12.0
2022,202.14,861.255,16.984,105.599,7.37,16.6,12.0
2022,202.99,864.35,16.984,105.599,7.37,16.6,12.0
2022,203.51,866.17,16.984,105.599,7.37,16.6,12.0
2022,204.0,869.967,16.984,105.599,7.37,16.6,12.0
2022,204.47,873.946,16.984,105.599,7.37,16.6,12.0
2022,204.89,878.523,16.984,105.599,7.37,16.6,12.0
2022,205.19,882.84,16.984,105.599,7.37,16.6,12.0
2022,205.44,886.74,16.984,105.599,7.37,16.6,12.0
2022,205.96,889.263,16.984,105.599,7.37,16.6,12.0
2022,206.26,891.395,16.984,105.599,7.37,16.6,12.0
2022,206.59,894.646,16.984,105.599,7.37,16.6,12.0
2022,206.94,897.74,16.984,105.599,7.37,16.6,12.0
2022,207.26,901.511,16.984,105.599,7.37,16.6,12.0
2022,207.48,904.424,16.984,105.599,7.37,16.6,12.0
2022,207.66,907.986,16.984,105.599,7.37,16.6,12.0
2022,207.83,910.717,16.984,105.599,7.37,16.6,12.0
2022,208.23,911.497,16.984,105.599,7.37,16.6,12.0
2022,208.46,914.331,16.984,105.599,7.37,16.6,12.0
2022,208.7,916.854,16.984,105.599,7.37,16.6,12.0
2022,208.92,919.636,16.984,105.599,7.37,16.6,12.0
2022,209.08,922.055,16.984,105.599,7.37,16.6,12.0
2022,209.22,923.927,16.984,105.599,7.37,16.6,12.0
2022,209.29,925.227,16.984,105.599,7.37,16.6,12.0
2022,209.65,925.982,16.984,105.599,7.37,16.6,12.0
2022,209.82,926.476,16.984,105.599,7.37,16.6,12.0
2022,209.98,928.998,16.984,105.599,7.37,16.6,12.0
2022,210.15,931.339,16.984,105.599,7.37,16.6,12.0
2022,210.27,933.523,16.984,105.599,7.37,16.6,12.0
2022,210.38,936.019,16.984,105.599,7.37,16.6,12.0
2022,211.26,938.386,16.984,105.599,7.37,16.6,12.0
2022,211.38,938.75,16.984,105.599,7.37,16.6,12.0
2022,211.46,940.258,16.984,105.599,7.37,16.6,12.0
2022,211.57,941.35,16.984,105.599,7.37,16.6,12.0
2022,211.72,943.691,16.984,105.599,7.37,16.6,12.0
2022,211.79,945.511,16.984,105.599,7.37,16.6,12.0
2022,211.86,947.332,16.984,105.599,7.37,16.6,12.0
2022,211.98,948.736,16.984,105.599,7.37,16.6,12.0
2022,212.03,949.49,16.984,105.599,7.37,16.6,12.0
2022,212.11,950.868,16.984,105.599,7.37,16.6,12.0
2022,212.2,952.403,16.984,105.599,7.37,16.6,12.0
2022,212.28,954.041,16.984,105.599,7.37,16.6,12.0
2022,212.35,955.419,16.984,105.599,7.37,16.6,12.0
2022,212.41,958.254,16.984,105.599,7.37,16.6,12.0
2022,212.52,959.58,16.984,105.599,7.37,16.6,12.0
2022,212.59,960.308,16.984,105.599,7.37,16.6,12.0
2022,212.66,961.062,16.984,105.599,7.37,16.6,12.0
2022,212.74,962.44,16.984,105.599,7.37,16.6,12.0
2022,212.82,963.793,16.984,105.599,7.37,16.6,12.0
2022,212.87,965.119,16.984,105.599,7.37,16.6,12.0
2022,212.96,966.081,16.984,105.599,7.37,16.6,12.0
2022,213.03,968.031,16.984,105.599,7.37,16.6,12.0
2022,213.09,968.604,16.984,105.599,7.37,16.6,12.0
2022,213.18,969.358,16.984,105.599,7.37,16.6,12.0
2022,213.24,970.164,16.984,105.599,7.37,16.6,12.0
2022,213.3,970.814,16.984,105.599,7.37,16.6,12.0
2022,213.35,971.698,16.984,105.599,7.37,16.6,12.0
2022,213.41,972.868,16.984,105.599,7.37,16.6,12.0
2022,213.48,974.091,16.984,105.599,7.37,16.6,12.0
2022,213.52,974.819,16.984,105.599,7.37,16.6,12.0
2022,213.63,975.157,16.984,105.599,7.37,16.6,12.0
2022,213.76,977.055,16.984,105.599,7.37,16.6,12.0
2022,213.85,977.939,16.984,105.599,7.37,16.6,12.0
2022,213.93,978.459,16.984,105.599,7.37,16.6,12.0
2022,214.01,979.63,16.984,105.599,7.37,16.6,12.0
2022,214.04,980.956,16.984,105.599,7.37,16.6,12.0
2022,214.1,981.788,16.984,105.599,7.37,16.6,12.0
2022,214.22,982.022,16.984,105.599,7.37,16.6,12.0
2022,214.36,984.102,16.984,105.599,7.37,16.6,12.0
2022,214.51,985.351,16.984,105.599,7.37,16.6,12.0
2022,214.68,986.495,16.984,105.599,7.37,16.6,12.0
2022,214.83,987.587,16.984,105.599,7.37,16.6,12.0
2022,214.9,989.694,16.984,105.599,7.37,16.6,12.0
2022,215.05,990.76,16.984,105.599,7.37,16.6,12.0
2022,215.3,991.488,16.984,105.599,7.37,16.6,12.0
2022,215.52,993.542,16.984,105.599,7.37,16.6,12.0
2022,215.76,994.4,16.984,105.599,7.37,16.6,12.0
2022,215.87,995.675,16.984,105.599,7.37,16.6,12.0
2022,215.99,996.013,16.984,105.599,7.37,16.6,12.0
2022,216.01,998.561,16.984,105.599,7.37,16.6,12.0
2022,216.11,998.587,16.984,105.599,7.37,16.6,12.0
2022,216.42,1001.136,16.984,105.599,7.37,16.6,12.0
2022,216.99,1002.982,16.984,105.599,7.37,16.6,12.0
2022,217.2,1004.646,16.984,105.599,7.37,16.6,12.0
2022,217.39,1006.077,16.984,105.599,7.37,16.6,12.0
2022,217.52,1007.767,16.984,105.599,7.37,16.6,12.0
2022,217.58,1012.084,16.984,105.599,7.37,16.6,12.0
2022,217.71,1012.76,16.984,105.599,7.37,16.6,12.0
2022,217.97,1013.644,16.984,105.599,7.37,16.6,12.0
2022,218.28,1016.505,16.984,105.599,7.37,16.6,12.0
2022,218.45,1017.779,16.984,105.599,7.37,16.6,12.0
2022,218.61,1018.923,16.984,105.599,7.37,16.6,12.0
2022,218.72,1020.171,16.984,105.599,7.37,16.6,12.0
2022,218.75,1024.618,16.984,105.599,7.37,16.6,12.0
2022,218.85,1025.216,16.984,105.599,7.37,16.6,12.0
2022,219.09,1025.892,16.984,105.599,7.37,16.6,12.0
2022,219.38,1028.831,16.984,105.599,7.37,16.6,12.0
2022,219.53,1030.495,16.984,105.599,7.37,16.6,12.0
2022,219.67,1031.795,16.984,105.599,7.37,16.6,12.0
2022,219.76,1032.81,16.984,105.599,7.37,16.6,12.0
2022,219.8,1037.751,16.984,105.599,7.37,16.6,12.0
2022,219.9,1038.063,16.984,105.599,7.37,16.6,12.0
2022,220.11,1038.661,16.984,105.599,7.37,16.6,12.0
2022,220.3,1042.041,16.984,105.599,7.37,16.6,12.0
2022,220.36,1043.576,16.984,105.599,7.37,16.6,12.0
2022,220.48,1044.59,16.984,105.599,7.37,16.6,12.0
2022,220.58,1045.838,16.984,105.599,7.37,16.6,12.0
2022,220.6,1051.429,16.984,105.599,7.37,16.6,12.0
2022,220.75,1051.689,16.984,105.599,7.37,16.6,12.0
2022,220.93,1052.495,16.984,105.599,7.37,16.6,12.0
2022,221.3,1054.758,16.984,105.599,7.37,16.6,12.0
2022,221.4,1055.564,16.984,105.599,7.37,16.6,12.0
2022,221.49,1056.526,16.984,105.599,7.37,16.6,12.0
2022,221.55,1057.462,16.984,105.599,7.37,16.6,12.0
2022,221.56,1060.765,16.984,105.599,7.37,16.6,12.0
2022,221.59,1060.947,16.984,105.599,7.37,16.6,12.0
2022,221.73,1061.337,16.984,105.599,7.37,16.6,12.0
2022,221.98,1062.871,16.984,105.599,7.37,16.6,12.0
2022,222.06,1063.859,16.984,105.599,7.37,16.6,12.0
2022,222.14,1064.692,16.984,105.599,7.37,16.6,12.0
2022,222.19,1065.342,16.984,105.599,7.37,16.6,12.0
2022,222.22,1069.685,16.984,105.599,7.37,16.6,12.0
2022,222.27,1069.737,16.984,105.599,7.37,16.6,12.0
2022,222.39,1069.997,16.984,105.599,7.37,16.6,12.0
2022,222.61,1071.921,16.984,105.599,7.37,16.6,12.0
2022,222.67,1072.779,16.984,105.599,7.37,16.6,12.0
2022,222.72,1072.987,16.984,105.599,7.37,16.6,12.0
2022,222.77,1073.247,16.984,105.599,7.37,16.6,12.0
2022,222.78,1073.507,16.984,105.599,7.37,16.6,12.0
2022,222.82,1073.585,16.984,105.599,7.37,16.6,12.0
2022,222.91,1074.001,16.984,105.599,7.37,16.6,12.0
2022,223.14,1074.365,16.984,105.599,7.37,16.6,12.0
2022,223.19,1075.25,16.984,105.599,7.37,16.6,12.0
2022,223.24,1075.25,16.984,105.599,7.37,16.6,12.0
2022,223.28,1075.25,16.984,105.599,7.37,16.6,12.0
2022,223.29,1075.25,16.984,105.599,7.37,16.6,12.0
2022,223.33,1075.25,16.984,105.599,7.37,16.6,12.0
2022,223.42,1075.25,16.984,105.599,7.37,16.6,12.0
2022,223.63,1075.25,16.984,105.599,7.37,16.6,12.0
2022,223.67,1075.25,16.984,105.599,7.37,16.6,12.0
2022,223.72,1066.642,16.984,105.599,7.37,16.6,12.0
2022,223.75,1066.642,16.984,105.599,7.37,16.6,12.0
2022,223.77,1066.642,16.984,105.599,7.37,16.6,12.0
2022,223.81,1066.642,16.984,105.599,7.37,16.6,12.0
2022,223.88,1066.642,16.984,105.599,7.37,16.6,12.0
2022,224.09,1066.642,16.984,105.599,7.37,16.6,12.0
2022,224.16,1066.642,16.984,105.599,7.37,16.6,12.0
2022,224.2,1070.361,16.984,105.599,7.37,16.6,12.0
2022,224.23,1070.361,16.984,105.599,7.37,16.6,12.0
2022,224.24,1070.361,16.984,105.599,7.37,16.6,12.0
2022,224.28,1070.361,16.984,105.599,7.37,16.6,12.0
2022,224.32,1070.361,16.984,105.599,7.37,16.6,12.0
2022,224.38,1070.361,16.984,105.599,7.37,16.6,12.0
2022,224.44,1070.361,16.984,105.599,7.37,16.6,12.0
2022,224.45,1074.001,16.984,105.599,7.37,16.6,12.0
2022,224.48,1074.001,16.984,105.599,7.37,16.6,12.0
2022,224.49,1074.001,16.984,105.599,7.37,16.6,12.0
2022,224.54,1074.001,16.984,105.599,7.37,16.6,12.0
2022,224.65,1074.001,16.984,105.599,7.37,16.6,12.0
2022,224.92,1074.001,16.984,105.599,7.37,16.6,12.0
2022,224.97,1074.001,16.984,105.599,7.37,16.6,12.0
2022,225.08,1077.954,16.984,105.599,7.37,16.6,12.0
2022,225.13,1077.954,16.984,105.599,7.37,16.6,12.0
2022,225.15,1077.954,16.984,105.599,7.37,16.6,12.0
2022,225.21,1077.954,16.984,105.599,7.37,16.6,12.0
2022,225.43,1077.954,16.984,105.599,7.37,16.6,12.0
2022,225.51,1077.954,16.984,105.599,7.37,16.6,12.0
2022,225.63,1077.954,16.984,105.599,7.37,16.6,12.0
2022,225.75,1082.479,16.984,105.599,7.37,16.6,12.0
