Year,Total Vaccinations (per hundred),Total Deaths (per million),Hospitalized Patients (per million),ICU Patients (per million),Positive Rate
2022,175.03,162.983,,,0.4554
2022,175.54,164.249,,,0.4516
2022,176.27,165.339,,,0.4839
2022,177.08,167.009,,,0.4855
2022,177.86,169.05,235.777,16.498,0.4913
2022,178.63,171.018,,,0.4891
2022,179.54,172.914,,,0.4517
2022,180.43,174.552,,,0.4518
2022,181.04,176.044,,,0.4408
2022,181.8,177.488,,,0.4456
2022,182.67,179.683,,,0.4198
2022,183.03,181.756,235.842,17.265,0.4493
2022,183.82,183.58,,,0.4286
2022,184.76,185.645,,,0.4106
2022,185.72,187.734,,,0.4008
2022,186.38,187.734,,,0.3998
2022,187.13,190.663,,,0.3926
2022,187.93,192.494,,,0.4071
2022,188.71,194.366,221.796,16.272,0.3681
2022,189.48,196.439,,,0.389
2022,190.44,198.497,,,0.3988
2022,191.43,199.989,,,0.398
2022,192.09,201.167,,,0.3894
2022,192.81,202.087,,,0.3926
2022,193.57,203.958,,,0.3827
2022,194.29,205.612,195.165,14.506,0.3788
2022,195.01,207.315,,,0.3621
2022,195.94,208.63,,,0.3659
2022,196.91,209.993,,,0.3602
2022,197.5,211.002,,,0.3591
2022,198.16,211.873,,,0.3553
2022,198.86,213.325,,,0.3611
2022,199.52,214.6,159.473,12.376,0.3681
2022,200.16,215.923,,,0.3641
2022,201.06,217.173,,,0.3579
2022,202.02,218.19,,,0.3543
2022,202.59,218.19,,,0.3473
2022,202.75,219.247,,,0.3889
2022,203.37,219.811,,,0.3517
2022,203.95,220.699,130.962,9.318,0.3369
2022,204.53,221.74,,,0.3383
2022,205.36,222.675,,,0.345
2022,206.23,223.466,,,0.3479
2022,206.7,224.015,,,0.3466
2022,207.24,224.531,,,0.3195
2022,207.78,225.193,,,0.3562
2022,208.25,225.975,101.499,7.148,0.3753
2022,208.66,226.677,,,0.3788
2022,209.18,227.508,,,0.3687
2022,209.8,227.895,,,0.3683
2022,210.09,228.202,,,0.3849
2022,210.46,228.533,,,0.3791
2022,210.84,229.017,,,0.3554
2022,211.19,229.573,96.142,6.624,0.3646
2022,211.53,230.154,,,0.3661
2022,212.14,230.654,,,0.3719
2022,212.84,231.106,,,0.3778
2022,213.15,231.413,,,0.3726
2022,213.49,231.711,,,0.3923
2022,213.83,232.066,,,0.4084
2022,214.16,232.55,99.668,6.736,0.3953
2022,214.48,232.55,,,0.3847
2022,215.1,233.026,,,0.3839
2022,215.81,233.898,,,0.3755
2022,216.13,234.148,,,0.3676
2022,216.44,234.357,,,0.3282
2022,216.75,234.785,,,0.3182
2022,217.06,235.18,92.843,5.938,0.2981
2022,217.37,235.584,,,0.3001
2022,217.98,236.035,,,0.2914
2022,218.7,236.253,,,0.2896
2022,219.01,236.447,,,0.2874
2022,219.31,236.737,,,0.3018
2022,219.61,237.205,,,0.1348
2022,219.89,237.73,86.921,5.091,0.1328
2022,220.29,238.044,,,0.1306
2022,220.5,238.383,,,0.1339
2022,220.99,238.536,,,0.1266
2022,221.14,238.811,,,0.1213
2022,221.35,239.053,,,0.1185
2022,221.41,239.472,,,0.3149
2022,221.45,239.674,74.739,4.558,0.347
2022,221.48,239.819,,,0.3692
2022,221.77,240.102,,,0.267
2022,222.14,240.295,,,0.2801
2022,222.26,240.521,,,0.2993
2022,222.45,240.763,,,0.3038
2022,222.64,241.175,,,0.2877
2022,222.82,241.505,72.649,4.115,0.2828
2022,223.0,241.82,,,0.2768
2022,223.41,242.07,,,0.3198
2022,223.89,242.344,,,0.3144
2022,224.05,242.522,,,0.3024
2022,224.21,242.748,,,0.3016
2022,224.37,243.014,,,0.293
2022,224.53,243.442,74.674,3.929,0.2879
2022,224.68,243.732,,,0.2832
2022,225.01,244.087,,,0.2781
2022,225.41,244.386,,,0.2817
2022,225.53,244.507,,,0.283
2022,225.65,244.749,,,0.2671
2022,225.77,245.007,,,0.2712
2022,225.89,245.402,73.416,3.881,0.2677
2022,226.0,245.725,,,0.2634
2022,226.29,246.039,,,0.2494
2022,226.65,246.354,,,0.2339
2022,226.75,246.532,,,0.2233
2022,226.86,246.725,,,0.2286
2022,226.96,247.016,,,0.2124
2022,227.03,247.298,66.235,3.453,0.1998
2022,227.1,247.492,,,0.1881
2022,227.3,247.774,,,0.1634
2022,227.54,247.959,,,0.1572
2022,227.59,248.097,,,0.1518
2022,227.66,248.266,,,0.152
2022,227.74,248.46,,,0.1531
2022,227.8,248.629,52.48,3.477,0.1443
2022,227.87,248.839,,,0.1392
2022,228.05,249.016,,,0.1556
2022,228.26,249.121,,,0.1546
2022,228.32,249.218,,,0.1527
2022,228.38,249.371,,,0.0679
2022,228.45,249.573,,,0.066
2022,228.51,249.799,42.25,2.436,0.066
2022,228.57,249.936,,,0.0663
2022,228.74,250.122,,,0.0659
2022,228.93,250.283,,,0.0656
2022,228.98,250.356,,,0.0655
2022,229.05,250.46,,,0.1472
2022,229.13,250.557,,,0.1462
2022,229.2,250.719,39.225,2.275,0.1483
2022,229.28,250.832,,,
2022,229.46,250.961,,,
2022,229.68,251.033,,,
2022,229.73,251.114,,,
2022,229.83,251.219,,,
2022,229.94,252.082,,,
2022,230.05,252.082,40.564,2.751,
2022,230.16,252.364,,,
2022,230.39,252.494,,,
2022,230.61,252.582,,,
2022,230.69,252.647,,,
2022,230.9,252.776,,,
2022,231.12,252.905,,,
2022,231.34,253.026,56.466,3.639,
2022,231.57,253.139,,,
2022,231.97,253.389,,,
2022,232.34,253.454,,,
2022,232.47,253.534,,,
2022,232.8,253.688,,,
2022,233.16,253.849,,,
2022,233.51,254.083,94.222,6.027,
2022,233.86,254.357,,,
2022,234.4,254.357,,,
2022,234.95,254.777,,,
2022,235.2,254.89,,,
2022,235.28,255.019,,,
2022,235.75,255.285,,,
2022,236.23,255.721,145.299,8.318,
2022,236.69,256.027,,,
2022,237.35,256.543,,,
2022,238.02,256.971,,,
2022,238.37,257.237,,,
2022,238.88,257.681,,,
2022,239.43,258.552,,,
2022,239.95,259.537,200.562,10.907,
2022,240.48,260.472,,,
2022,241.19,261.521,,,
2022,241.92,262.255,,,
2022,242.28,262.885,,,
2022,242.75,263.764,,,
2022,243.29,264.772,,,
2022,243.8,266.039,246.564,13.868,
2022,244.31,267.516,,,
2022,245.05,269.04,,,
2022,245.78,270.339,,,
2022,246.12,271.582,,,
2022,246.63,272.889,,,
2022,247.18,274.905,,,
2022,247.75,276.906,295.18,15.458,
2022,247.92,278.633,,,
2022,248.39,282.376,,,
2022,248.65,283.627,,,
2022,248.76,283.627,,,
2022,248.93,285.361,,,
2022,249.25,287.652,,,
2022,249.68,290.073,303.933,15.619,
2022,250.13,292.324,,,
2022,250.8,294.607,,,
2022,251.46,296.728,,,
2022,251.77,298.568,,,
2022,252.22,300.738,,,
2022,252.7,303.296,,,
2022,253.16,305.659,313.558,14.296,
2022,253.59,308.16,,,
2022,254.25,310.782,,,
2022,254.85,312.783,,,
2022,255.11,314.679,,,
2022,255.51,316.68,,,
2022,255.93,319.189,,,
2022,256.31,321.738,296.712,12.723,
2022,256.59,324.304,,,
2022,257.05,327.103,,,
2022,257.46,329.394,,,
2022,257.6,331.21,,,
2022,257.86,333.138,,,
2022,258.13,335.413,,,
2022,258.39,337.551,251.671,11.02,
2022,258.63,339.657,,,
2022,259.02,341.367,,,
2022,259.37,342.956,,,
2022,259.47,343.981,,,
2022,259.68,345.247,,,
2022,259.91,346.788,,,
2022,260.11,348.337,196.907,8.947,
2022,260.29,349.709,,,
2022,260.6,351.209,,,
2022,260.87,352.331,,,
2022,260.93,352.992,,,
2022,260.95,353.581,,,
2022,261.11,354.582,,,
2022,261.27,355.55,156.085,7.406,
2022,261.44,356.405,,,
2022,261.49,357.091,,,
2022,261.69,357.647,,,
2022,261.77,358.002,,,
2022,261.91,358.712,,,
2022,262.06,358.712,,,
2022,262.2,359.422,112.044,5.647,
2022,262.34,360.447,,,
2022,262.58,361.342,,,
2022,262.74,362.189,,,
2022,262.8,362.762,,,
2022,262.89,363.19,,,
2022,263.0,363.714,,,
2022,263.1,364.311,85.324,4.728,
2022,263.19,365.045,,,
2022,263.4,366.304,,,
2022,263.65,366.764,,,
2022,263.75,366.764,,,
2022,263.77,367.167,,,
2022,263.92,368.006,,,
2022,264.06,368.636,71.286,4.211,
2022,264.19,369.144,,,
2022,264.46,369.684,,,
2022,264.79,370.064,,,
2022,264.92,370.225,,,
2022,265.09,370.225,,,
2022,265.27,371.225,,,
2022,265.45,371.798,69.858,3.856,
2022,265.61,372.339,,,
2022,265.95,372.968,,,
2022,266.37,373.323,,,
2022,266.53,373.605,,,
2022,266.72,373.912,,,
2022,266.93,373.912,,,
2022,267.13,375.025,75.707,4.252,
2022,267.34,375.437,,,
2022,267.73,375.904,,,
2022,268.21,376.243,,,
2022,268.42,376.429,,,
2022,268.66,376.848,,,
2022,268.94,377.413,,,
2022,269.29,377.97,92.375,4.841,
2022,269.44,378.446,,,
2022,269.94,379.027,,,
2022,270.52,379.398,,,
2022,270.81,379.737,,,
2022,271.16,380.301,,,
2022,271.56,381.084,,,
2022,271.97,381.891,122.879,5.438,
2022,272.38,383.311,,,
2022,273.02,383.851,,,
2022,273.75,384.238,,,
2022,274.14,384.948,,,
2022,274.59,385.844,,,
2022,275.1,386.917,,,
2022,275.61,386.917,156.569,6.809,
2022,276.11,388.53,,,
2022,276.85,389.515,,,
2022,277.65,389.974,,,
2022,278.09,391.136,,,
2022,278.61,392.427,,,
2022,279.27,393.476,,,
2022,279.54,393.476,180.046,7.204,
2022,280.1,395.606,,,
2022,280.92,397.582,,,
2022,281.76,397.582,,,
2022,282.23,398.817,,,
2022,282.79,400.511,,,
2022,283.42,401.979,,,
2022,284.02,403.488,206.823,8.415,
2022,284.59,404.94,,,
2022,285.42,406.158,,,
2022,286.26,407.102,,,
2022,286.7,408.288,,,
2022,287.27,409.99,,,
2022,287.92,411.951,,,
2022,288.54,413.79,228.323,9.641,
2022,289.14,415.581,,,
2022,290.03,417.114,,,
2022,290.89,418.139,,,
2022,291.33,419.865,,,
2022,291.91,421.834,,,
2022,292.56,424.068,,,
2022,293.17,426.158,269.581,10.875,
2022,293.76,428.288,,,
2022,294.63,430.16,,,
2022,295.47,431.612,,,
2022,295.89,433.475,,,
2022,296.43,435.863,,,
2022,297.03,438.598,,,
2022,297.58,441.14,298.737,12.045,
2022,298.11,443.875,,,
2022,298.82,446.343,,,
2022,299.44,446.343,,,
2022,299.71,450.28,,,
2022,300.16,453.628,,,
2022,300.59,453.628,,,
2022,300.9,457.017,331.315,13.029,
2022,301.02,459.647,,,
2022,301.05,462.003,,,
2022,301.06,463.995,,,
2023,301.06,465.673,,,
2023,301.06,467.876,,,
2023,301.06,469.231,,,
2023,301.14,471.926,355.792,13.634,
2023,301.28,475.605,,,
2023,301.57,479.34,,,
2023,301.88,482.623,,,
2023,301.98,485.334,,,
2023,302.0,487.375,,,
2023,302.25,490.449,,,
2023,302.51,494.394,358.672,14.506,
2023,302.75,498.267,,,
2023,303.14,502.325,,,
2023,303.52,505.673,,,
2023,303.63,507.964,,,
2023,303.86,510.844,,,
2023,304.1,514.467,,,
2023,304.32,518.105,326.797,13.788,
2023,304.51,521.534,,,
2023,304.85,524.745,,,
2023,305.15,527.375,,,
2023,305.24,529.416,,,
2023,305.41,531.893,,,
2023,305.58,534.862,,,
2023,305.73,538.169,269.815,11.609,
2023,305.88,540.937,,,
2023,306.14,543.663,,,
2023,306.4,545.688,,,
2023,306.46,547.35,,,
2023,306.59,549.335,,,
2023,306.72,551.82,,,
2023,306.8,555.023,203.967,9.1,
2023,306.87,556.935,,,
2023,307.02,559.0,,,
2023,307.17,560.517,,,
2023,307.2,561.517,,,
2023,307.27,562.816,,,
2023,307.35,564.43,,,
2023,307.42,566.229,,,
2023,307.48,567.778,,,
2023,307.61,569.238,,,
2023,307.65,570.343,,,
2023,307.67,571.093,,,
2023,307.73,572.183,,,
2023,307.79,573.901,,,
2023,307.84,575.289,120.539,5.462,
2023,307.89,576.426,,,
2023,307.99,577.475,,,
2023,308.1,578.338,,,
2023,308.12,578.75,,,
2023,308.17,579.331,,,
2023,308.21,580.25,,,
2023,308.27,581.283,84.735,4.05,
2023,308.28,581.953,,,
2023,308.36,582.533,,,
2023,308.45,583.034,,,
2023,308.46,583.453,,,
2023,308.5,583.994,,,
2023,308.54,584.792,,,
2023,308.56,585.494,61.548,3.13,
2023,308.58,586.035,,,
2023,308.63,586.688,,,
2023,308.68,587.092,,,
2023,308.69,587.366,,,
2023,308.71,587.648,,,
2023,308.74,588.205,,,
2023,308.76,588.85,51.076,2.662,
2023,308.79,589.246,,,
2023,308.83,590.198,,,
2023,308.88,590.545,,,
2023,308.89,590.762,,,
2023,308.91,591.142,,,
2023,308.94,591.634,,,
2023,308.96,591.634,42.928,2.09,
2023,308.97,592.481,,,
2023,309.01,592.787,,,
2023,309.06,593.062,,,
2023,309.07,593.239,,,
2023,309.09,593.473,,,
2023,309.09,593.715,,,
2023,309.11,594.038,37.991,1.799,
2023,309.13,594.433,,,
2023,309.16,594.788,,,
2023,309.21,594.966,,,
2023,309.22,595.103,,,
2023,309.24,595.321,,,
2023,309.26,595.595,,,
2023,309.28,595.595,32.133,1.484,
2023,309.3,595.595,,,
2023,309.33,596.265,,,
2023,309.34,596.515,,,
2023,309.35,596.628,,,
2023,309.35,596.853,,,
2023,309.36,596.741,,,
2023,309.37,596.741,28.551,1.372,
2023,309.37,597.241,,,
2023,309.39,597.491,,,
2023,309.41,597.66,,,
2023,309.41,597.781,,,
2023,309.41,597.894,,,
2023,309.42,597.894,,,
2023,309.42,598.33,29.342,1.428,
2023,309.43,598.475,,,
2023,309.44,598.604,,,
2023,309.46,598.782,,,
2023,309.47,598.903,,,
2023,309.47,598.975,,,
2023,309.48,599.137,,,
2023,309.48,599.314,29.915,1.509,
2023,309.49,599.54,,,
2023,309.5,599.734,,,
2023,309.52,599.879,,,
2023,309.53,600.04,,,
2023,309.53,600.145,,,
2023,309.54,600.29,,,
2023,309.55,600.581,30.665,1.565,
2023,309.55,600.774,,,
2023,309.57,601.049,,,
2023,309.57,601.266,,,
2023,309.58,601.379,,,
2023,309.58,601.444,,,
2023,309.58,601.597,,,
2023,309.59,601.815,33.892,1.783,
2023,309.59,601.96,,,
2023,309.59,602.114,,,
2023,309.59,602.21,,,
2023,309.59,602.283,,,
2023,,602.404,,,
2023,,602.404,,,
2023,,602.404,35.893,0.799,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,36.401,0.783,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,45.348,1.113,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,49.14,1.154,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,56.151,1.38,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,62.791,1.315,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,62.839,1.549,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,65.848,1.589,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,73.738,1.493,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,83.71,1.678,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,104.71,2.057,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,132.229,2.348,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,156.48,2.84,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,169.421,3.05,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,180.223,3.154,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,196.891,3.469,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,200.11,3.405,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,190.986,3.332,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,171.301,3.122,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,150.664,2.695,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,119.611,2.211,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,1.751,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,,
2023,,602.606,,1.396,
2023,,602.606,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,0.025,,,
2020,,0.05,,,
2020,,0.075,,,
2020,,0.075,,,
2020,,0.1,,,
2020,,0.125,,,
2020,,0.125,,,0.0524
2020,,0.125,,,0.0517
2020,,0.125,,,0.0543
2020,,0.125,,,0.0569
2020,,0.176,,,0.0565
2020,,0.201,,,0.0593
2020,,0.251,,,0.0653
2020,,0.326,,,0.065
2020,,0.401,,,0.0636
2020,,0.401,,,0.0649
2020,,0.452,,,0.0653
2020,,0.552,,,0.0632
2020,,0.778,,,0.0627
2020,,0.828,,,0.0618
2020,,1.079,,,0.066
2020,,1.43,,,0.0712
2020,,1.781,,,0.0665
2020,,1.982,,,0.0705
2020,,2.358,,,0.07
2020,,2.584,,,0.0714
2020,,3.237,60.842,,0.0708
2020,,3.964,,,0.0669
2020,,4.366,,,0.0611
2020,,4.541,,,0.0609
2020,,5.219,,,0.054
2020,,5.796,62.975,,0.0501
2020,,6.122,,,0.0443
2020,,6.573,62.699,,0.0425
2020,,7.125,65.409,,0.04
2020,,7.828,67.065,,0.0404
2020,,8.28,,,0.0388
2020,,8.656,62.272,,0.0415
2020,,8.982,63.0,,0.0413
2020,,9.484,73.111,,0.0404
2020,,9.986,87.939,,0.0385
2020,,10.613,77.753,,0.0378
2020,,11.315,77.652,,0.0354
2020,,12.319,70.778,,0.0345
2020,,13.072,68.971,,0.0308
2020,,13.373,69.222,,0.0296
2020,,14.05,73.613,,0.0294
2020,,14.903,74.591,,0.0298
2020,,15.606,75.57,,0.0278
2020,,16.108,69.975,,0.026
2020,,16.283,66.462,,0.0248
2020,,16.584,69.272,,0.0245
2020,,16.961,66.563,,0.0249
2020,,17.437,68.695,,0.0262
2020,,17.914,69.247,,0.0249
2020,,18.366,68.018,,0.0258
2020,,18.918,69.197,,0.0259
2020,,19.419,69.448,,0.0251
2020,,19.645,66.688,,0.0246
2020,,20.022,65.183,,0.0239
2020,,20.297,64.505,,0.0249
2020,,21.0,66.437,,0.0239
2020,,21.577,63.677,,0.0241
2020,,22.129,64.706,,0.0239
2020,,22.731,60.391,,0.0226
2020,,22.932,61.695,,0.0212
2020,,23.183,63.828,,0.0206
2020,,23.459,62.473,,0.0183
2020,,23.76,60.566,,0.0191
2020,,24.111,58.459,,0.0184
2020,,24.362,56.728,,0.0188
2020,,24.613,56.978,,0.0192
2020,,24.889,56.251,,0.0199
2020,,24.964,56.903,,0.0194
2020,,25.24,54.47,,0.0196
2020,,25.667,58.208,,0.0189
2020,,25.767,56.401,,0.0184
2020,,26.018,51.057,,0.0176
2020,,26.344,55.373,,0.0184
2020,,26.595,53.541,,0.0173
2020,,26.67,54.72,,0.018
2020,,26.921,55.674,,0.0166
2020,,27.373,53.943,,0.016
2020,,27.95,52.738,,0.0162
2020,,28.0,52.312,,0.0166
2020,,28.502,53.391,,0.0179
2020,,28.853,50.355,,0.0207
2020,,28.953,47.194,,0.0225
2020,,29.179,51.158,,0.024
2020,,29.656,50.004,,0.0242
2020,,30.233,,,0.0243
2020,,30.459,40.871,,0.0247
2020,,30.634,42.928,,0.0239
2020,,31.011,43.857,,0.0226
2020,,31.262,43.556,,0.0212
2020,,31.487,45.312,,0.0215
2020,,31.889,42.477,,0.0236
2020,,32.24,46.391,,0.0234
2020,,32.993,47.319,,0.0223
2020,,33.444,48.448,,0.0207
2020,,33.746,47.093,,0.0197
2020,,33.996,47.645,,0.0185
2020,,34.072,48.573,,0.0173
2020,,34.473,49.301,,0.0154
2020,,35.0,49.527,,0.015
2020,,35.401,48.498,,0.0149
2020,,35.828,46.892,,0.0152
2020,,35.978,46.29,,0.0145
2020,,36.079,45.086,,0.0142
2020,,36.229,45.437,,0.0139
2020,,36.706,48.247,,0.0147
2020,,37.057,44.835,,0.0154
2020,,37.434,43.731,,0.0153
2020,,37.785,43.43,,0.0153
2020,,37.91,44.283,,0.0156
2020,,38.036,44.91,,0.0153
2020,,38.136,41.599,,0.0154
2020,,38.312,42.226,,0.0146
2020,,38.688,42.326,,0.0138
2020,,38.914,40.068,,0.0139
2020,,39.19,40.57,,0.014
2020,,39.341,40.394,,0.0152
2020,,39.416,41.147,,0.016
2020,,39.541,39.667,,0.0162
2020,,39.842,39.516,,0.0162
2020,,39.993,38.889,,0.0169
2020,,40.244,40.244,,0.0176
2020,,40.419,38.914,,0.0179
2020,,40.57,39.14,,0.0178
2020,,40.72,39.516,,0.0177
2020,,40.821,40.319,,0.0187
2020,,41.047,41.247,,0.0197
2020,,41.197,40.796,,0.0203
2020,,41.423,40.57,,0.0212
2020,,41.523,39.993,,0.0231
2020,,41.749,40.168,,0.0238
2020,,41.925,40.771,,0.0243
2020,,42.05,41.523,,0.0251
2020,,42.201,42.326,,0.0261
2020,,42.502,42.502,,0.0277
2020,,42.878,44.609,,0.0287
2020,,43.054,46.19,,0.0288
2020,,43.179,46.039,,0.029
2020,,43.43,46.19,,0.0303
2020,,43.455,46.642,,0.0311
2020,,43.606,47.62,,0.0315
2020,,44.057,47.996,,0.0317
2020,,44.509,48.373,,0.0324
2020,,44.835,48.373,,0.0333
2020,,45.161,48.423,,0.0335
2020,,45.337,48.398,,0.0334
2020,,45.387,49.803,,0.0321
2020,,45.688,50.706,,0.0323
2020,,45.914,51.659,,0.0325
2020,,46.24,51.183,,0.0326
2020,,46.616,50.882,,0.0322
2020,,46.892,51.057,,0.032
2020,,47.093,51.183,,0.0318
2020,,47.294,51.609,,0.0321
2020,,47.57,52.613,,0.0322
2020,,47.996,52.939,,0.0319
2020,,48.297,53.968,,0.0319
2020,,48.624,54.921,,0.0323
2020,,48.95,55.072,,0.0317
2020,,49.05,55.373,,0.031
2020,,49.176,54.369,,0.0316
2020,,49.602,54.444,,0.0311
2020,,50.029,54.821,,0.0314
2020,,50.405,55.724,,0.0308
2020,,50.631,56.125,,0.03
2020,,50.982,56.251,,0.0303
2020,,51.007,56.427,,0.0301
2020,,51.158,53.642,,0.0289
2020,,51.634,54.394,,0.0281
2020,,52.136,54.444,,0.0265
2020,,52.487,54.67,,0.0264
2020,,52.688,52.437,,0.0256
2020,,53.014,52.462,,0.0249
2020,,53.19,53.014,,0.024
2020,,53.265,51.233,,0.0235
2020,,53.566,51.935,,0.0228
2020,,53.842,48.272,,0.0225
2020,,54.143,49.1,,0.0223
2020,,54.394,48.824,,0.023
2020,,54.72,49.201,,0.0239
2020,,54.871,49.477,,0.0249
2020,,55.247,50.079,,0.027
2020,,55.849,50.355,,0.0289
2020,,56.1,48.097,,0.0321
2020,,56.502,48.297,,0.0332
2020,,56.928,49.602,,0.036
2020,,57.229,49.803,,0.0389
2020,,57.505,49.652,,0.0415
2020,,57.631,,,0.0421
2020,,58.082,49.452,,0.0446
2020,,58.785,49.276,,0.0466
2020,,59.412,50.054,,0.052
2020,,59.989,53.541,,0.0556
2020,,60.792,55.774,,0.058
2020,,60.993,57.832,,0.0612
2020,,61.369,60.19,,0.0647
2020,,62.272,62.247,,0.0678
2020,,63.025,64.229,,0.0726
2020,,63.778,67.792,,0.0748
2020,,64.455,71.505,,0.0774
2020,,65.308,74.692,,0.0786
2020,,65.961,79.233,,0.0804
2020,,66.688,93.308,,0.0833
2020,,68.143,100.358,,0.0891
2020,,70.025,103.821,,0.0993
2020,,71.932,110.57,,0.1083
2020,,73.237,118.548,,0.1191
2020,,74.566,123.541,,0.1258
2020,,75.369,132.022,,0.1326
2020,,76.247,142.233,,0.141
2020,,77.828,152.645,,0.152
2020,,80.738,164.036,,0.1634
2020,,83.022,175.125,,0.1687
2020,,86.333,,,0.1789
2020,,88.441,202.624,,0.1884
2020,,89.67,210.125,,0.1926
2020,,90.699,224.853,,0.2005
2020,,93.384,236.821,,0.2054
2020,,96.62,253.179,,0.2116
2020,,100.835,270.667,,0.2247
2020,,104.674,288.43,,0.2311
2020,,108.262,298.24,,0.2348
2020,,111.348,308.151,,0.237
2020,,112.477,333.466,,0.2513
2020,,115.789,349.523,,0.2698
2020,,121.659,367.086,,0.2855
2020,,129.186,387.484,,0.2964
2020,,134.254,405.047,,0.3072
2020,,141.28,412.147,,0.3104
2020,,145.093,432.118,,0.3131
2020,,147.401,455.627,,0.3104
2020,,153.097,468.021,,0.3142
2020,,162.455,479.563,,0.3201
2020,,171.663,488.72,,0.3333
2020,,182.828,508.039,,0.3478
2020,,191.584,507.161,,0.3659
2020,,197.505,526.054,,0.381
2020,,201.846,542.939,,0.3961
2020,,210.125,539.953,,0.3989
2020,,220.914,549.437,,0.3906
2020,,227.814,559.448,,0.3916
2020,,238.326,560.0,,0.3944
2020,,252.025,551.67,,0.3958
